msno,city,bd,gender,registered_via,registration_init_time
LS5YR3pM3izR8cfP9Ur6W13u/KIRqXTV2L5v/CbcDgU=,1,0,,7,20140322
U1g2Unwuv6Uu9kFoukWzMy8q94/+HtI82aGXHAS7aJ0=,13,24,male,3,20120810
xb428/92qPOaaAInsUh+iWCubdZiaj5YTWMsgtqNMfw=,22,26,female,9,20120819
Q7/0jaZeS/Ty33j2B6I1xBPgGFUKHMUiD24aoL7QBlE=,1,0,,7,20130715
eKOJZ9adRIvZoP9LjVhEco4jK8wytko8sKdz6Ic4GfQ=,22,30,female,9,20130722
Qd3lg94qa0dq5QDDnn3YCCW6SYzB3PzG44oQdRPXAXg=,13,0,,3,20130830
R2ivTwmixaF/Yhcbx6mptIuRBa1DzLxei0DHhMWGZUE=,1,0,,4,20161221
BRxhkgb7Piz8qgbqGkVHWgmsYKlQqw7amRgxuinlAp4=,5,22,male,4,20161226
vU0+4lnJlnZiBgea9rpSVAOVmkBJ4mGB7jFPuLcUISY=,1,0,,7,20161228
Fo3Qve8okrLoqiexfL2qT/uzs+Kr/vRzbDz/ByR6FOg=,1,0,,7,20161229
zjSRgreAVYtJFiPA8DtO5uiwZ5fZG8ECsAWTSygdVdg=,1,0,,7,20170108
GAiwO3mT8zi4jjxcofD5AiXNWnkfTbzqOIkJICLCwI0=,1,0,,9,20170116
g2X8dFMnpfH9BMN4Le6WqV4se061ry8cPhk833OiLR0=,15,0,,9,20150823
yj5L2xXSsY8DwhOG3LzNZ8XoK6dBTxO4vqwVg4QFSRA=,13,47,male,9,20111226
zLWwhjkILzNhOg85MSm6S6zkjm6yk1aks5taRVNgMpc=,12,19,male,4,20160508
crsmcwpogKJo9Wem5cuGwTXCgLr+syFO1SSx6EwgKQg=,1,0,,9,20150120
w+0lF2t7hfUmRlLPOGuWbEY88s5GAagmo1+acHpCtZk=,4,20,female,9,20150125
c4QQS3VHnJPbyBlqbtamADfRJ0vLzCL6MSRYf2WD/GQ=,4,29,male,7,20150216
J7Pltf6XiLTaPmcW5u3aWz4dDWThV2GNusd9MsuQy4o=,1,0,,7,20120316
cmHnYU+en803AwRrGLp7tzf3X8P0ds5w5YxRXrFYBeo=,13,57,female,9,20120329
k828mWmK6w/MWPNSQeqbgHoD8o28460CGBaa+/Ayryg=,1,0,,7,20120330
9EDFsi9EMzGcTL240TLqnOxBA4kzpED1QYn04RLoRh4=,1,0,,4,20160717
yliWQjxBHl1CG8WLULNWO7lQb1Mi/PFfP1jBhouw/vY=,1,0,,7,20160419
bDhdw0bDxTTvqRvV/d3XXsBg7vCDFDBZP7RXoxaG4wk=,1,0,,7,20160507
Uu3DHEkMmkcNikFeTRlisB8sXFKgLgEwE7iv4Y2jll4=,1,0,,7,20120203
xGtxZD4Ej/D/MfqpD1zkfoJ+ldnx45PeMkt6paeC+Ho=,4,20,male,3,20120703
Zw34mvdFxoGx1pfBFNyKb5xsoDFez/siBR/qWq53PPI=,1,0,,7,20170207
6Lc/RpHAtX3PSpcJm1I8onIVHZfUbC+UoX52uljXVQw=,1,0,,13,20170216
V6bLuw6JH8dnCl27D/qLvOZWReIQPE8r0uthpYHVYw8=,1,0,,7,20140821
FU5yJLQIinWRnwP6+V7mTrYAhAOCFPxZKHCxSIiijao=,13,0,,7,20140823
rAGwahXBfMXTFSka6wkdYOSyHbFwvChm3E3x3pXz8Yk=,18,22,female,7,20140918
hKI2f0GvIL53D9JBuTY6R8oLDmNSPBb3Te1WD6m/Ak4=,1,0,,7,20130905
PFfAJQoIuCS8AiIjjhgkfisTFc29S7tnZU2OCXTAyx0=,1,0,,7,20170123
3yHeXl5ek2OohWi2he22VxxBWSFSKsgLXA263boVnJg=,1,0,,4,20170127
iH7q3DLUJXbanxNEGmK5miiEB9iEssCi/VThii98Wmc=,1,0,,7,20161206
LY7rmCPvGZ8iNZvQgfld4PkJqu7XUfPPT424A91jteM=,1,0,,7,20111228
IPgD96P0ykAmwgO2Y9EyyCkGe/k/uYD7s1bl5JyBoEg=,1,0,,13,20161217
QSBIOnuqBhEjjh8KlUiT/snEVBZMPlvo1zFVdqllt1g=,15,0,female,9,20050914
yjwKXwhb66H6Mon654dnhmYOWSbfQQkelngcyMyen24=,4,33,male,9,20050921
+5WMbW3txbHdhOaQK+wvUJgxuGVKI5tRYDb7b/iNreA=,13,22,male,9,20111029
ImcPNbwfruERlKo9pR+eNyBXKoFJoyIIKvw2390pbWA=,15,25,male,4,20160328
ZmJHj/aCUbi4aJpqGw0dHkQeBGVKntPGvnY6dC7xDDU=,1,0,,7,20150208
dJg/CIRI5jZLSXN+eotP2L2R7oIDm75NdowPqyR/PZs=,5,19,female,4,20151119
4ppSfmgrGZOwtuIMo7HEeBClHV66z++WY2IF6Gjr25U=,1,0,,7,20151123
eTA1Uw/uReRRB5vRr4CmNrEQM91yqO57pRWiS6+yKD0=,1,0,,7,20151206
kTmR+B1Na2yaX+VpIA0gjAnKBYJqYQ3CU0U2o/Kgrpk=,1,0,,7,20151206
tGH1n+wWUXg3UjwFrEomAX3BKS9zsKX4R4BgSOBYWkI=,1,0,,7,20160617
2laT9c9sZA6w+te1e20OD+WcD0S2ctksFe3dtmdXRnY=,22,37,,9,20160910
EgGQFbqBDicZ6jnB9GdAJXrlJcCBiEIwWNIZtXIkY/s=,1,0,,7,20160911
KhIs6kljbefG0nMtjZaVZo4vg5ROu1bSWOxnW/vWeK0=,1,0,,7,20130812
9qVFAhm3ZSM1PHvNa+fzScqwW4xDBASA2EE3dQaCAIo=,1,0,,7,20170206
oa8k4T8Smylx1G+To0NOP3GtgrNGM+syM9nEWiGFGKc=,1,0,,7,20170224
ufOjSwilw8OZYksZyDvuD/OaC596tunsV2FOQQK9SEM=,22,34,female,7,20170228
NU0MlBI4h6TdtJsihFf2QQB8LTv+dM9tl7hrvIJLiVE=,14,19,male,3,20150328
LPARZPB938etdSKtB9y56E+u7Jam009J3gY+LQG+iuQ=,1,0,,7,20120320
MoD21eWqP++X6K09FuQpzyFUhyKv9g00M0wkbpXeU/I=,13,37,female,9,20120331
41HhKUMw8qeB2cMP0g3jfwLO+s75hnynAAFpgGVN5Is=,22,27,female,9,20051108
b66I970WwhALNHpvjc4JFNonnUCK9wRiC1f+1e8VJ90=,5,30,male,9,20060121
56sf8AAsFJDgOWHmToTtmfiTRJe52vEjwrFs08YlKzc=,13,35,male,9,20040710
2pfUoHDKUBxg24UM10vLLesOekT2Ifdj2OtCDVBX3LY=,5,38,male,9,20070714
J+Khex2a/9XhU56tO5BJnlFbij5kAsSqVk8jiOoqbik=,1,0,,7,20170103
a54zl6Gjq/mDv4a1X3mUYYspfgtCKGWHGbmmel/gU70=,1,0,,7,20170117
CSu+Xa6wIJLfwOzPbiSlvKuMKtKWpGHkywAvm1L1QTY=,1,0,,7,20170125
ImihB55SOLoq3DO4bL9nAZuVBvqLTP5kKyC1mNbz3VI=,1,0,,7,20160721
ivWZCBwTmrqyhNVkoZdjkMXfjAfvP/NP15rQUgVDsJ0=,1,0,,7,20160722
XqnFmlTiIglkbSNrMAoujJkNPwd1X9aoTT+qJmje/Uc=,14,25,female,9,20140812
/5d/q3ctW1pduQLqjq4V8XwObLNfXvO91epfXvyfZkw=,5,35,female,9,20150313
GX+Lwp/FsBwsi5fliYLaRArUjz3aRT8U+XdzJ0ynv3k=,18,19,male,9,20150326
Arw1Xf+o7Ov3I3l0j4G7WMS8qIaRF6NpQJOtvWNRoW4=,1,0,,7,20110620
vFyAqER7vprIycB19+YKH8wImxjhFVURXOpP6aTNZj0=,1,0,,7,20150719
Gy8g7cCv2qFbb7Ex0BkqL+uPSzJ+1kgqTw3OE6tNn2c=,1,0,,9,20150721
JHthzxbee9Gene3OkZ4gWaykAX4I+QILAgCcVu896xA=,1,0,,7,20120106
SzSv7Y1ztW/+jndUYThjoNgD/PHiKwH29fNQT3eg6zM=,1,0,,7,20150108
J1Zj5cEVlX3iUxCQ//Ers5xY7INzLt22QafINbdyhBA=,18,27,male,9,20090103
l2iMFeYwreXOMyW3b+vy5zJQ8k5qiTaAtpG7cYCm2ko=,6,0,,3,20130125
Ra5wDMcrrBzmXCVxsCsUHu2pnunT87/bughHH+VDea8=,9,23,female,3,20130203
YBbtEjsIpyk2P/g53gse6w7Kc2K7jMx1OnTd+gGYbgs=,15,24,male,3,20120616
9NzAKBu8LDXRYtDXdg7sOgPS8nFms1roqkpkrVVoNfQ=,1,0,,7,20120721
tRK049xR1A93NLHCLhEhtl0+0xUPKEDRjO7/ECVc64g=,1,0,,7,20151224
UuFTI3BnSNyHiJSDXu/QOaiNQ1o5C2QCflFkerIFGfU=,1,21,female,3,20141122
CUZu3COi6qOuPGAUOsi/mpmr92W3nFB1t8JrR/Ouib4=,14,33,male,9,20060318
RvblAposM8sAVsMiRFcpvboFAhKFwbsOrCHuT8xD2Z8=,1,0,,7,20111114
3IT9rLyUXlx8qsl3GzSRiZCkvTFgaByKsiZqI0+2oAY=,5,35,female,9,20060714
AXxWuPiLnVtsR/Zhz2HxPezWMOxJxBoS0iVraZrlRwc=,13,33,female,9,20061119
FHiSObMhWcv30IcYOv5hHW2eBFf484LUkzLY/2lzJPE=,12,28,male,9,20070310
GYzGByoUtVQEliGOqJbWrsc2erAYm78tAecnTwep6Pk=,22,24,male,9,20070412
7dCWD59Ogdt0ZiYbwlqlm4aZarENRSsFF9aKECPWHVg=,1,0,,7,20130923
psCN2EcTN0j08H13aSEbqco9lf493YHOUUFBp4hjz18=,1,0,,7,20120105
WVQmv7fuAlR7Km0u6KUbLmtgip3JSVJLWP8T7eDDSWs=,1,0,,7,20160618
bxV+9vD7ToJbkq1UW1qUu5DkDeSSuJIzcroEGL/MIqY=,1,0,,7,20160626
q5+tNqLmM1uYb50ydCdqp8eTYrEiKfcbAjpDF1QAa+M=,1,0,,7,20100627
sEVeSbgz8bqiubdWiRz0MBDT4xR2wAgQPTxaquNLq9M=,4,30,female,9,20070714
qdVpHKk85Q7MtxKt6H6G6V7rN2BoMFW8AYmjcgtKvnQ=,15,45,female,3,20141012
977vOqt1DSDrOrqAfSsy/rdazVm/xEne8hbj3EtMhp8=,1,0,,7,20150226
8aeJ7vbA2kOUA1Gprn6Q/9FQhky59ReWYVk2O3kjTG0=,1,21,male,3,20150319
Hyt0e9k5GHmmbNzfsOHSqyXD3gfZijnCLn4tDNtaebU=,5,61,female,9,20050115
8ESM29KihcGujy1MkkmAsmNl+mUQFISsaJBRiheoJU4=,1,0,,7,20120112
/V2D8T+5ePA0bFiXt+e36vIvycxv8+034p+0ZRkmqd8=,1,0,,4,20161217
AodZD5N9zkhgeOUAMF4yu4REh/V10zHZdqsqP63j4/M=,1,0,,9,20161227
FEy2soX4zataggbN1F7ZoRHNkcROUxK2PHcWynW+WgQ=,1,0,,7,20170117
AAPOGfwkakzS33U8wpBBbDd7hhTTtmU60EH/eagJrSE=,1,0,,7,20170129
I9BwUqdkH8qx/elgWlJjRb65LZpZDPWQoX/lgn2Q/SA=,1,0,,9,20140805
tJ+cdqkgvmusrlipXnmJxWxxXi/+yo0kAWEDwkzbiNg=,13,0,,3,20140806
pf9aP1jP+FBZg8VdcNhzzA5qh9ch2QNQPRmzB7M4l/U=,1,0,,7,20161228
e8iuXTwgu/aGC4AtYVEIbNA8+tMophwOeSWkHBHVfqE=,1,27,female,4,20170105
YEzgrrqfRhe2S16rggiJTsc/dCPrBdQAFa9XWGEIzmI=,1,0,,7,20170124
QWNlIqNPEGG1L1yeRA7WzRQoakDH+QJZoVq94Ts3Q6o=,1,0,,4,20170129
SPps0HVllvNeUb6ipThiBTx6S2kwoGyEgfjCPzyOqeA=,1,22,,4,20170202
0+QaWbbnWLQeScze6zVD5RfjjTc4puIC1+u4AZANJhQ=,14,0,,9,20140905
VyOXZK62uipoSF8PTtwErWW+8Ox1qZvtLZGNojEasLE=,22,18,female,7,20160717
pTjBS6mlWVIggXZymNTWVHVx+tdEy36Lq3YRyNeTcM8=,1,0,,7,20160804
Ti2nynGY1dSLobec4026fNEMcPnDsQ2PStd5Mt9JgJc=,1,0,,7,20160805
4vwgpB3iJoULggiUvKlGUsOvMP1WS1z6SYUuReeKU3o=,1,0,,7,20160810
MSruIlemLROhlzIhMV1KwWvxj0r06T1jXInzsGMQVOI=,1,0,,4,20170205
slCk1NL67ONr4pIZeHbAZi9daZDqjpd6uq3WoVJG0ko=,17,24,male,9,20111127
uDZsxK3+W8tNw3yAukPZho+AkKTIyeaqnuK0u3+wjCw=,1,0,,7,20160510
gP49A/bpt2/MYsELhXQvrw57/NpTqXvqCuShdgTYfas=,1,0,,7,20170223
KnSrqDksphtWNIO5ukURJh5jqYQ1FEnRw3XGJlfBbFk=,1,0,,7,20151117
m7hU5/WY3GUKZz7wsWgtVZVK3ay5+NwbZ96OcZqv9Vk=,1,0,,7,20101006
G2Ol/AXT6n+Mxz02y7EVWdSyCL+wv6T7pMd1xYGfVYo=,13,27,female,3,20140610
pxgAtEtq5l8jN7mLZdDeO78RlMHoKN2ZS8KKl/7D054=,13,50,male,13,20161007
4rMJrRzg/YWTLVnjlkl4SH1ZcxwRSzGben14GnTiLuo=,22,43,female,4,20161030
N6ClroE2kofK9hB0djybIT0PoJ0cFQNGexoQ7hto9BQ=,13,36,female,7,20100703
cuwey8378bWpyOGAjC43qFN4HLBD6rA+/F3Hh3cdwBw=,22,24,male,9,20100719
yfBxgZGIxs9l4svvRaM8mY+fW0/5XoneOXDWX4wVHg4=,5,50,male,9,20100726
jz29JjrX8SEZ4kjvt95thV886k6VwBZA97pUZ62nFGo=,1,0,,7,20100929
hWGRusl9d+d+GPjXH3LdE/UFPgL3yg8ThS3a2oq28YE=,1,0,,7,20160721
ZXF+IQkPDbHJQ3Fbfw65pBoC/729mmpwUd2E0OI239k=,1,0,,7,20160724
8u7XLuaMpfKqDsdRMsfDWOEr/AkfdfYb82YEnZvHpik=,1,0,,7,20150722
xGc5FbC48Eg+pjGDoyG5CtakDo4/2K1yp1YmXrds7SQ=,1,0,,7,20140522
MndRqIIUGq9lU7Ud08ab4TSOXzuHLr5bF0IrjK2tJec=,1,0,,7,20160624
ajK5Nxy6Sz7rNODS9QSzQIkDpPNGVRuZn9sgUeLo9hU=,1,0,,7,20160704
GmjeNpkblNaIV8vjpPxJEiWib0uRwV77oFMROX5XQnk=,1,0,,7,20160706
X/AjXKX/v4E4gweLtdrM94TX76EKe/T+QJ/qsUQgalU=,11,29,female,9,20071222
ea5+fXvoCxEjcbYEtbOUD1riWCPYWgo7es5xSozAEpw=,1,0,,7,20161225
utxDbzmoheaoaGRn7KFwc58P3yOQ5CKUvbm/V+HKWVA=,1,0,,7,20161229
LHwT2djfRYBZkQNCr/li89K9z1G/CMBRYCfb4MCrdlM=,1,0,,7,20170108
49ZOODHpDdkwDKnRiCISLLlAev2oB5cY+pm82CucpVw=,5,0,,9,20140921
89c7utX7iLFovkGgUFiMrsrrM6VNnPHNa8LVB0xVKp8=,5,32,male,9,20110913
jiok0SuQNNYQeRwUVVIvS8YOImwFft3MGDCthGurjPA=,4,48,female,9,20111006
WiDm5e8PeasPsIUtJGoiJOdpCN7dbJTjRu96kY4oD7U=,15,31,female,9,20111011
1M5vfTD4NIHXijje1epWWlOz1Wcqwv5Vo/oUY2Q0sGM=,14,17,female,7,20141106
omBh4WdMGn7CQhLrtKAEJyFt1GlGQX+Proh7COu9TTo=,13,35,male,3,20150630
nYPPMJDzuhP6/SRcK9VnJgmbnR5xeqYSyfpIvxy1OVw=,1,0,,7,20130215
EKhcWJ+eQXG5TEBxA56k9Wgw+yjxYsjAWsbh75ymxhw=,1,17,female,3,20170202
smGF8tLj1YcU+X6hXf69+kg6gKTUYNMTCIjqZ1JQUhA=,1,0,,7,20160531
FUApmQTyq8qjimB1C1CeusKsZNxLH98y9yVf7Ag7uNg=,13,0,,4,20160607
kCDVXevH3trM1PAsA8WuFVzPfrzMhmYpXzm8D9vvkuM=,1,0,,7,20161030
18hhKlTDpbUCzuoQ0tNPvmHo65j0tdevs9qbUxgOEic=,12,30,female,9,20090402
Ea5AsWahqZDum2o6uRcJkMTjmdVoHB4C8ULW3bwGHTU=,5,21,female,9,20150610
i/TgibHT+R22V/Z0CCeWUup/CtZGkXUnAHPQUpMFeX4=,6,30,female,3,20140921
anpNDRHMJkHVQPTxRPXWk3pIzolUMhs4Nr/hJGH0RJo=,1,0,,9,20150811
sVTNAV+4Cp+buY6gsAzKBgNCpGsZCQIvohxFotHzU0Y=,1,0,,7,20160720
l9hrp53z+RvTxOGYHR1ckePN62KHQxCMkh4eVw4wl3E=,15,27,male,3,20170108
fin6KGEmp1naR8olxbRofLoLwg9x82H/bQ30U2SrhTE=,4,20,male,3,20170113
ofKAWd110lPPnFXMFZn3jC+8fYz0jVrChbxvk/teEsA=,13,24,male,7,20170122
Oi/XAS2J3ck1hIikFfLuD9Sd8VSisEtoeRHNaTc0K/g=,1,19,,4,20170125
pFBzZJSsZUvnyJHfy3LOHaUif1buJ/PSGfFSepbgZXg=,1,0,,7,20161115
dDFyXtBbbB/eKEsbeHNufJ/GfPSlia2VFpSm58RQJrI=,15,27,male,7,20161117
KkZ/ibNj7veJZQRx+xMTqAyEkEM7PVzHEMxdIs3FTK0=,1,22,female,4,20161130
J3QSyU4JzyG3rT2lfhAgjh+42haG+aRs6fCBsM1Crv4=,1,0,,7,20161105
3KfWmHiaXvp4p9C30CFrKYyJKqFg6t9PS3SNW/YpijI=,1,0,,7,20161117
X7cre5I3Kj1Q6+7THcD0AldfpOVV7FHftVpnefhYtLg=,12,27,male,4,20170128
93llrwXlqy3usDjt2L/Zy022NaCPGmLzIMB7hAF7syk=,4,26,male,9,20040922
NgjCAv4zK1dAJbenMgTJ3VhtozM0Xiah9tHhjFVqkas=,1,0,,9,20150220
MilJM009bSDNKkxk9EXfYQMFx0/V5Wt3jD3P2his4qU=,5,39,female,9,20061203
2uuM0CRXzwzgtizQNHgKx+SvPlGe1L1B7BaXKbUYCW4=,13,40,female,9,20070526
n8+PT18oDNatUEgQZFn6vOfzMZpWQOZ5ps9Wqoc1EWc=,1,0,,7,20161107
nXa8K18ghc6FgkCfaXM2sF3jsRS2y5ZfZZKONdczM3k=,1,0,,4,20161127
X2wXCNINsfhVczN2Nfxh0upwgf2WaPjM0lxx/6y2/jA=,1,0,,4,20161129
RvP/5xU0frLfUaQsr0/dDaw0/geVvh/kV2uTDkwHiE4=,6,25,female,9,20071215
OAFqq57p2l78KJND4X6P02/9PJMcPcUuAxApW7AFyCY=,4,22,female,4,20170225
ZvlW2wLZRwNK+xlbR0pTjnKBASoSgPm/ZRfsKbbSFGo=,1,0,,7,20170226
2gngHXsWU2Ai7HSFuMj2IzUPnwvGOufoJ5XXH4o3PMQ=,1,0,,9,20170301
yApvQoiFgs0L9wyJdofgii9RpFhx1IGhe/VPm1bH600=,1,0,,7,20141210
2401uKzWuumKdV7dvciD9xzPxgSs/Q61Bt415Jp+sjE=,15,28,male,7,20141218
x4AbZj9HMGYSa79cmtOLKBJewpiItV8QnHVw7/45Y5o=,1,16,male,3,20140829
T9jZmQzlc7sohZknig6RpTCUWVEgZg6EE4LJzRmtV0g=,1,0,,7,20140823
B3UrA/dGQHgR/eHyqZCYztabloSccR2yXvAd4XwnwkA=,4,0,female,7,20140917
pMigHtmQMwWyGzmEgPhpWrsh8Tu023qPN4QCSSjmI1Q=,1,0,,7,20161116
ymBMeoNWvem/YB49UPRtYK2nWmO4ZX8N++9dsLug2ck=,1,0,,7,20130718
V2Hq2HVE85FJg3ar8+7T3ZnLdVqz3vjkiV39whQz9rA=,7,0,,3,20130922
zQgzKjkgFfEFqAbhboPwY1+1PNwNgLLp2C2AwSSEvUs=,13,35,male,3,20130729
THZ5eVpBdpqiQ9S9C/Fjog/t+ex267alCsjV+GYnwd4=,1,0,,7,20121128
ftWONJ8KCeO+mnx+7dVRmw/zeXXOqqUipMeR8ussRdc=,5,23,male,9,20090702
yELo8YjeyjKsHk7UvcCpcmkcqM1K087J+sxBYZwOSbU=,1,0,,7,20160628
f3/XKZAn6vXudWvDk11tCm+3914rtLsNhtMqYNHClyY=,1,0,,7,20160702
IfNqv3vLFKQ4QeOXFP9jgRKAmlXRERn6lidIzhRUgYk=,13,50,female,7,20130423
YL1LkLJ49LrF4kFcq8QX+xAgtXGIkaRtjZyy1klIIRY=,1,0,,7,20130526
qi6Zb0boju7Po9FxRu5q6/zgLyd6j9/VK1bTTIXH1AE=,1,0,,7,20170215
ob8TNsSb9tXazdt+P85PbYHR2rhARmQJI9nU/jP8L9U=,1,0,,7,20161211
/a8dSt+cza4NJX+Kj8G2gcXY98lxUUfH7W+HxPxGMXE=,8,23,male,7,20161203
7LDhjTAs88yKDTVoygmFkXyWP5CaZY6grnwhWAQJgao=,1,0,,7,20131019
PMuAr9h29x6KS14TwSJHesnjibYHkPmONo85d1wzIHA=,22,41,female,9,20090909
hU9CBSU5NcoxXBsM04ANhd+Pr5TBG6m/q07rA3wlgD0=,13,38,female,9,20091019
amQyWrZNe5KcSj1c/XoKF89tNBbQIa8regAZM/8w4iw=,13,28,female,9,20071109
IOlZUwpRVE5M7bjQDeuAw/EqKUBjj1g9wXmcUPuZDI0=,13,31,female,7,20170215
JMhe58p9te3ciw0zl/hdUGaFQ7ds5Fa1l/BZWUB4Qag=,1,0,,7,20110213
ryMHFhh85Ax83zEMJkjehUxKssErTt7aluWzfgQ5TeU=,1,0,,7,20160223
cjU+kJPznHuNt0zuFFP19rukAFJ09NiJmKBqnWP79C8=,1,0,,7,20130707
5KZJ22fEUhWZ7XaQataQIv8W/jksSW6CnL7oh/gWN1Q=,1,0,,7,20151028
SFZpwaadMIjgTaFZ3M+H9lARdmptIbdASqpISYGfz3Q=,15,25,male,9,20150227
eDntnZhQB/3n8/QGvTSthjUyerWvrTb84gt3/d4gH4g=,1,0,,7,20150311
DAZN/yJykNNWaYaxZ2E2afhTHjZOX3SmiHzHO590ILw=,1,0,,7,20110705
GJtKtCgsrsAHaZxcJnFPgAxFSqNV8MCkQCP3WucTXkk=,1,0,,7,20110721
mQikqyUSgeFEJJfPWcUX+hphxGX3LNrzPxJd+B/tH74=,13,27,male,3,20140407
Xr9iPTn7WIVW48w1tTJFOpNpN9lCDLY/6NsgGaz0XCs=,1,0,,7,20140416
oUArjIxEihkzkUywQ4G7bi8PxjEcD+9Ee1NtCubUwD0=,1,0,,7,20160319
51FH79ad5kcWOKC/Dr7JDI1v3l91wjiLLp0+cBfpAMg=,1,0,,7,20150509
pSp1Vb3a7WEVVG5reE8dPDf4vSVVHy8lAgLgCdZwYWw=,13,26,female,9,20140306
UMmq0kIbfAlTo9/ogM2IVbVNS2+gkEECOAkOBL9VA+w=,13,31,female,9,20100602
lYiDlVN+XF24Hn+ITNzRt2+V4hizH91bFje6+gQSpnE=,13,38,male,7,20100624
ACG1PbfHBDVHitDbWegrf7cRMalYa3yLjxHXBrTwa8Q=,5,40,male,9,20100703
z/p6JeCTLRVgxkb6458xIGBeZTAySWByyVKcCiiSX5U=,5,44,,9,20100903
mfHoTw3zpqTufAeC11r0Gm8rnKQhhTA/CiCGFCccFxs=,13,39,male,9,20110717
1vitxVOsMbztHDl/yxP+xGYAIeSiIrh0z4Wvvkme3R0=,15,47,female,4,20161102
AOT5wwOPltwDkKEG+MRXMOsK14O7xqxpm+Het/qUEG8=,1,0,,7,20160727
lrNrD76lI1fXvxyA9T+qEQO7+lPepJybnDbyOFmyARI=,1,0,,7,20160730
1NQSwf/17hy9QD4rFQXKljGN5X6JUCfTURcjZ9DLwWA=,1,0,,7,20160802
935/hJyJ2w4BY5pM/YCGY9V1G2tCIjG0RNYhTOhoXtY=,6,27,female,3,20150627
YtxtFd47Z1f9+oNZIymyUEHeLmRVxJSQgpQEUyieEyI=,13,0,,9,20160520
3X+0wuLRklrQ492YhSLwAv/nmnnaBYZ5Kshv6WClkCc=,1,0,,4,20160322
q3qYfcdNyVselqi01ki4sg/6k+/hWaj6HCgA1gGS12M=,1,0,,7,20170217
Jngl4zECwZxUqZqs88axKHr4eZRXR6/qQINXaUdEfSY=,22,30,male,7,20170218
qfN+nqxx7GKKaYkNLwvc9J6fFMhkq1Hxst+q8cMFbes=,1,0,,7,20161126
V4g11whUCDI/ypGJ9dYJW2IY3vf2MhHizjgBnhjrWQU=,1,0,,7,20161129
0XtC5rl6kciy276GftL5myBEvym8RHhWtM0nVgkH6V4=,1,0,,4,20161201
nQzsUaKXvhEZy4SXVmClX5sEQUaOjH7BD1IkBOJK4s8=,1,0,,7,20161215
wNc+sGZP7ImuSda1lEl+ZERe6Re1QGKPn6VfTQTBreg=,1,29,male,4,20170102
HuArv1O0wj6VtL/y6Kqw+RqHJr5r7iYkI+zjy5uS0ds=,13,47,female,9,20070524
N99tSDY1+QYuvWO++PJ0Itv16UcOb5718ViDNumi66o=,1,0,,7,20120220
TSsomkbJmhT/YfX53xQkr66feo8ELbmjy7cjTK0O0Ak=,1,0,,7,20120302
sXHBIKxSX+Q7DToE4ss57AX0lERd4TfKkcVxNzcMpgY=,1,0,,7,20120304
8Hl84lER4cVtQ9RHZvNSn5U0EMXSqo/FsNKrDTHDbL0=,6,26,female,7,20120322
AzNhthGBP7kVV0T/awq4sHFweqELJ7wNVekXI1A5vg0=,14,0,,4,20170127
cxGMnDF3gla8/ceAE9f55ETjXutREQPbAbNum0IuoIQ=,1,0,,7,20150718
SrVJrjFOy4rCJa1X9AIh//gQXs7NZpTNU0xxmiQib/4=,1,0,,9,20150719
i7rq4sWrJMwOxKU2qhLYxAcKCWsOG6PrQHDwCALv/zg=,1,0,,9,20150803
NpyfXFuIlhhDRhOqVLdJmcygIk8S4h8GMccIWjySKtQ=,4,30,female,9,20090225
t5o5jNmjtTc8zZEDUW5ok5FBwj6CC7lMr2oQNzVvq5c=,4,23,,4,20151014
nmi64ghxkqiMctOFBNfYWhuiuV4hdCfYzrH9AqKJEk0=,1,0,,7,20151018
ovaajdLKfDKgKb9AzebPxluCaoxkQirk+ek11BC39S0=,1,0,,7,20160803
/eXEKIe2FwZXc4eUxBlxQ803azpqN0V00dDHJc08bVs=,1,0,,4,20160325
qhOglBO80H5uhhATtYbkGfqAW+G7NHg7NDyOTvBLssY=,13,40,male,9,20100203
cs3gVFscVJeC1rg2J+Plv4k2q0DZwFAWLMOPkiBjiOk=,1,0,,7,20160403
/TDkS+Fk1Qz3h5/8WYDBkWZjh5Z7BpQlw9e8rsACixo=,1,0,,7,20130413
JRwUZm3OrClWn987o8j5rrXZxkG/3F7CgUxZ2qIp3mo=,4,26,male,9,20130521
/ySu7JCf2UtgtbBJFy+LxAgl3DEW7ODBB7p26QGIUaM=,1,0,,7,20130620
hqFVmRBx57mrIJ5q3t+V+yfaRNSeWGurkGJa8on63Wo=,5,33,female,9,20090316
Oz+Lq6mX6feKqK3jRTuIEUimBdrag8XryPS99tYzhGI=,1,0,,7,20160611
pC9yyqT6SGn/E/EqUPxJXMS6qeCCCT1kdnj2QsirszA=,22,30,female,3,20160630
2lnCoyqvDP4oGtTmHL3EvAlegVK9c6N7tbycSVwC+vc=,1,0,,7,20160706
ju2jZJSknt720/vioR7zJe4/3Esy0RI9/B9X9PAxSPM=,1,0,,7,20160707
lpSVDAyyWJq8oE83WMM1i1osK7yFEs0CYM0ClQFjyT8=,4,40,female,9,20110624
WxhGobZZjg3Qhc7N0UCctLPw6GOtdjIO5WrjeRNMDsk=,14,27,male,7,20111221
Av75QTCUe/0ES8R02e4e4PQGJk5yLznti/ENaXR2wM4=,1,0,,7,20111221
yJaDK2vNC5G+TkuZk2e7ovw9ykxjHW+7jOrXotAMYAo=,13,43,female,3,20111224
WAQJPr1Rit96bzEfmIv+FJ0hMrnRvMnCQ+gKNQJ0CRk=,1,0,,7,20111229
