msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
WcyB/iXv1tspi5eX2WWnbtcepTjWD3xvDS6S3wHPX9k=,39,30,149,149,1,20170331,20170518,0
WtoSo08I+mBofaNu67ZDsppStl05pAApKs2Wlhu8QGU=,41,30,149,149,1,20160212,20170427,0
X6PuFb/DHnHZeApo/lU0PwsHYk6DjWoyD3/fjCnPhIU=,41,30,99,99,1,20170320,20170420,0
YHqajGYscY196lUi1I9hZvPj/Jf/yqI3PfpeALQxPPk=,41,30,99,99,1,20170324,20170424,0
ZKE1UHLTGnKBI8ALjzAItlMSsPjR1rRnCL5zmJyMDyg=,41,30,129,129,1,20151213,20170514,0
ZUtk4ISrt09x8pOFTqAlShEG5Ea7lSdIR1qfdL3/1aU=,37,30,149,149,1,20170328,20170427,0
ZdVLUryRkqLmOFrQ16CsjkOU3n8oL1PUxgRpyKPPSLQ=,41,30,149,149,1,20170321,20170424,0
aeiWqnL0cniVsdbBg3Y1rso2cZtYFwMDc41pADQsML4=,41,30,100,100,1,20170306,20170406,0
bgegFq8R0o1sFrOOm281plK/7nscwFRsLilP7a/cyGs=,36,30,180,180,1,20170211,20170408,0
blJpGxXjlSFB5Y/jIIYoLS/35KaGyjpiM1kfaaEYf3I=,30,30,149,149,1,20170318,20170417,0
cpdAPjrMb/RBN/xYuNeaCQKq2oFo2mUknBUnz2ucMkU=,41,30,99,99,1,20170318,20170418,0
e9yqFKxbENezgFd/HIklLWpclcwiiNoG1o6beuHJYw8=,39,30,149,149,1,20170228,20170413,0
fNYpjwWdebnAJWDNLLCRw3jVG/4deGYa4NFLiXPST9Q=,41,30,149,149,1,20170227,20170414,0
fcLO285Lvtp1l/Yv+ZLEv9YawXQsNQB93MRr/JkXSYY=,41,30,149,149,1,20170324,20170424,0
fqSHM0zNa8ryGnnuoCyN32OLP+7GNfGoQPazmIwksoU=,39,30,149,149,1,20170228,20170412,0
fych+XwBhZWXbe5AP6Uwaoa5qjIoRmCVp4I/kAkGUB8=,41,30,99,99,1,20170306,20170406,0
hEscEHPCvVjRXYflyCdodFj10Qc9E7B8Xl3LsUrBO7s=,41,30,99,99,1,20170313,20170415,0
he0teXvhBRZ5RNSDRfwDEVhn/hTgIGTZGbgtVqLPcxQ=,39,30,149,149,1,20170331,20170529,0
hqBEN/rODeuSrd1SD9nqkgb12N2zB6vKbN3Jc1FXH+c=,29,30,180,180,0,20170314,20170413,0
iH7q3DLUJXbanxNEGmK5miiEB9iEssCi/VThii98Wmc=,41,30,99,99,1,20170305,20170405,0
inrm0XerV82rxHnpPbg46IyGX9DEsAoYGKKQXDzu9XI=,41,30,99,99,1,20170318,20170418,0
j8g71goo75cbHD8Be2SPUZDNcWcmLm2Y3W40mQo20fY=,41,30,99,99,1,20170331,20170430,0
l2HZAAmfSOP4lIfbFHRSJc2gBWFZV2dMqBwRy435yXA=,31,30,149,149,1,20170331,20170524,0
lHCczExybb4g8fevngmN7JKP3XTlaLnBXLmAzkNll4A=,39,30,149,149,1,20170228,20170410,0
lbtPx3aP9lwAnzeyMtdw7nIFMh5C1MBEsSkl716H12k=,32,180,536,536,0,20170302,20170902,0
lyzDtOQSq+H2Bbt/lZlhvMsT3VXKkxJ6J2JtjnV/OBs=,38,30,149,149,0,20170307,20170406,0
mxQ4O6GH10+dKfooQytZoUm926DGuFpQ5VWgcR4lLak=,41,30,99,99,1,20170303,20170403,0
oB8OI48jGWnPu46SkTn0823jkTUMBojajC4F0uehXhA=,36,30,180,180,1,20170303,20170404,0
oNHkjKgwZMCrntNAG1T+tf4Uct9eltKjOvIEXqdgxzI=,41,30,99,99,1,20170302,20170302,1
ovaajdLKfDKgKb9AzebPxluCaoxkQirk+ek11BC39S0=,41,30,99,99,1,20170314,20170314,1
p7IALDh1S4TGkJnTm46YAuM6kO+/tGxKnR/Lr/ekxY0=,41,30,99,99,1,20170304,20170404,0
pTjBS6mlWVIggXZymNTWVHVx+tdEy36Lq3YRyNeTcM8=,41,30,99,99,1,20170304,20170404,0
qoJa1V3xaHMct8TIBHZzWCIh3oq7v8f9u4hBm37UBLM=,41,30,99,99,1,20170318,20170418,0
qsBNCKxFuUuqkMwpqCJQv/xrRt+Ca+afe/hvwHv88Hk=,41,30,99,99,1,20170327,20170427,0
rNMr1uxMt1etFOKuZ8u7tBXX/ufcRFH/oM/lrUU0TLM=,41,30,99,99,1,20170306,20170406,0
rwiDDfkv/zcW9pk/cpZshzbXFF4EfZSsrwLPxixZshY=,30,30,129,129,1,20170306,20170405,0
s2kwkbXW8PM1f+jylq3PY2QT4A3zal7bJxkNIkCowVw=,41,30,149,149,1,20170316,20170416,0
snKpDwEW4wwhljg6M6EAqPlQ3iWF+MW1pIPsy+QVe9w=,41,30,129,129,1,20170308,20170409,0
vzRNYMg47ENcHRnMvcb0cNiXG2KZdtWiN28ophDfgOA=,41,30,149,149,1,20150805,20170505,0
wCI3wNQaUX7e1qa/82QWty9nclbthXmq5FFwSr9f7zM=,36,30,180,180,0,20170312,20170417,0
x+ZYyHNn+TOnvvFTyCiTcHY9pXX3JsnzUIWOcwrgcLc=,41,30,149,149,1,20170307,20170307,1
xI6ptGxQH94WPhL0aw1aZohOZ5fFJOQpoohCEzEvTRw=,41,30,149,149,1,20170211,20171016,0
xV/nzzNtmoK9DElGe4BZCUxlpy1zDSmzb+GNyVRjuK4=,39,30,149,149,1,20170331,20170525,0
xbirQ55t6dBYRcn9WQCuVbkfw6aBCkEveqbLPaVVxD0=,41,30,129,129,1,20170306,20170407,0
xmi47nQQqQ8woGS7zDeEW/QccsbKuEs6RRlS0OXHdoM=,40,30,149,149,1,20170318,20170417,1
yYP7j84ulsr2++u4pthlXXB6KwrTaR/8OmjT9W71nL4=,36,30,180,180,1,20170307,20170306,1
yaq55rb5njF5rjCQPtyfLqCFxjAj+oK8g9XkNRqr9Cs=,37,30,149,149,1,20170317,20170422,0
yx41GLbpysVAblEOxUyyQvKRux0bJEg3auKzUPc7nqo=,41,30,99,99,1,20170312,20170412,0
zZRPQIoAH64tspH1SyNaAYoADW1AFo/qQgLNByeosr8=,41,30,129,129,1,20151031,20180730,0
+U3MIpy8dujbM7oj2bUKeBxpwHRCyMbT9Q4ak5ffCkI=,36,30,180,180,1,20170324,20170423,0
/p6ElPgdG2YPcGRJs8AZMqr/wHMn7A3le3xSjoIvl1c=,36,30,180,180,1,20170313,20170412,0
07gFv+F29LFDmbW4ZKZIszKR4WP1GpKyU9o9ddK0kH8=,40,30,149,149,1,20170301,20170331,0
0cNFZE7gDkKOHlEuFasaEFXiwVUCteKQXdOJrzb22Gc=,31,30,149,149,1,20170331,20170430,0
0dUqUIK8LG4rD6tFqj7axmLgStsQptIHBRnXv9Z8H7Q=,36,30,180,180,1,20170316,20170321,1
0gzXq48sBK0KiF5nv4OYkzhAUWSNNiiJctJpzJuy3Ls=,41,30,99,99,1,20170304,20170404,0
1PcpIXshUvZpXXPfEZMysJqdFSDb3rlCjAd/Pko+QX0=,41,30,149,149,1,20151208,20210808,0
1XzWdT0biWfdvEifzVEcwXOR89H9Y+GdatzR44j3lzo=,41,30,99,99,1,20170331,20170430,0
2EixpNGZWfyLXmWH8gm7SRe0VW6m35ka9W1/HbLaSSU=,41,30,99,99,1,20170325,20170425,0
2MbmN6VniDeqwC8rsjJET7Thezh+gv+2E6O2qRO91Yw=,41,30,149,149,1,20170308,20170408,0
3ICcYhVlErT19KsjZcd+u+uw6/TKFiXFHA3I0mOr7uw=,41,30,149,149,1,20170303,20170403,0
3SRvU6LL8/tlZNyYpuJ8XCG0gOfrMIPgxBgSvYbqing=,41,30,99,99,1,20170303,20170403,0
5R8/ENbreWFhOBfh97rGXo+0X6HQC2BUf5lM2QzISLY=,39,30,149,149,1,20170331,20170528,0
5ZA6+JZbQN+esOyGOJS1wFsNEPm5C9vC8eDRYClgng4=,39,30,149,149,1,20170228,20170424,0
6MhUb0arOY0PrPuDogZCTHS8L+8+KXVj/VIcgtmor1s=,41,30,149,149,1,20170309,20170409,0
6RL0P0/rLXPpTFz/W1aGjC4I88dEGYWxlUKds7gAEP8=,39,30,149,149,1,20170331,20170516,0
7A3lq0hM3NiN4afet/vPXLd9zjpNX0L4jqe/RlcHfKQ=,40,30,149,149,1,20170304,20170403,1
7D1dQprx+BYKV0TZAiLgdX6aEvAhxO572LhEaD3GzSA=,41,30,129,129,1,20170312,20170412,0
8w6sPjCDjznLbEqc0zeZWVMS6iy9P3HhqOlpkoPp8+0=,34,30,149,149,1,20170331,20170430,0
9DIIcdon3ZhguE9tWJfG0UZpyGSLZBkptM/rXqHeDRM=,41,30,99,99,1,20170320,20170420,0
9L2ws75KscOSmy9KRZNr5M8fypFAF+Zm2HtYmDlaKvM=,41,30,99,99,1,20170319,20170419,0
9keIkOgvv9SPq/0YM26/Q0Gqqh3oComb8vACu904OCg=,41,30,99,99,1,20170312,20170412,0
Aw4d/wuFrDGOmqNWkOvD5hSkypItEL4WjFhGogieG04=,21,30,149,149,1,20170331,20170507,0
Br/XofhfjzwveT56WOexWnNYxPnY/YypsuUPT6/sMHg=,39,30,149,149,1,20170228,20170407,0
CMpqcpszNnDPuTYRlpL6o4dnqIpxCe1C8+axVRHggrI=,41,30,129,129,1,20170112,20170507,0
CQFjXlngLWqB6jFFWr29dqMhtLU7QYlmHw+PX2X8D7k=,39,30,149,149,1,20170228,20170411,0
CpGrpmoiTAfXQJxqM9lW8U2mEijNxVp9JNepm2B1kx0=,41,30,99,99,1,20170304,20170404,0
E1af4m7F5HzdbAlIyddeLhM4HhCrKedC5C8q0PF5eO8=,36,30,180,180,0,20170311,20170410,0
EMvcq7S1OC4j8Xl1XY5HtMNOadS2ne2luMYDYqV5r3o=,39,30,149,149,1,20170331,20170504,0
F7a3kgGaylmziA8xFvQ13/4sxOHesqGP7Vc1Nx542KM=,31,30,149,149,1,20170331,20170430,0
GHuEvB7TC6S1RQGeAPGocEaPD3qOmM9Cod9WO5o/W0I=,41,30,149,149,1,20170331,20170430,0
HHcDHqhb9ppQRgfuSGGsRKKfpKB6YGOHlwHFUDNIdWI=,41,30,149,149,1,20170316,20170416,0
Hd9QBjQZKisKPvlHuy+1HMkkfjs+2RiRgq3oZOtzt9g=,41,30,99,99,1,20170307,20170407,0
HtKOFhFSsiDNSxm+a2aLpb4oU+wLgkLaDLb6XUURgNk=,41,30,99,99,1,20170321,20170421,0
L3hlYEpn5PKgsEhCWi9pO/Nr6sna171uWQ2gFh+4lyo=,41,30,99,99,1,20170324,20170424,0
LaSP0v0aOY4oB7rMpZGUTJyzZMp8gXcJcws0h48u268=,41,30,149,149,1,20150906,20171005,0
LnP21i+aDluFe3KssUF1MzYYSMbLpcuY7IwZli/wlpw=,41,30,99,99,1,20170322,20170422,0
LxFTlcGKIGy4beWBsrFBUBimRsfqim4Q4Hq7FSZXcEo=,34,30,149,149,1,20170331,20170430,0
MHCGHHd5d5fWxYjdCO45iJXN9lLLr5QvWR2/TcC6rto=,40,30,149,149,1,20170309,20170408,0
MQe5FwE+5BEC/yYljFPCjvLeiCcB3EzbuoPUCgt87o4=,36,30,180,180,1,20170326,20170425,0
Na7e1R40HArlOzGcMWnCg0R5WPRIBVhITmTO1NwjGm8=,41,30,99,99,1,20170309,20170608,0
Nq0FJMYN5QeerBxXwpjFSY3woPYulOoc/OkLXPDEiCM=,41,30,149,149,1,20170318,20170418,0
PevLKcydvxgQ4tDU7fi9IhKgaSQWArUBDXgIBqzeNwM=,41,30,149,149,1,20170307,20170408,0
PsGwsmuYWuTOFIEpZQJ98cS1qDah6vlWfBhiuIC0C9c=,41,30,99,99,1,20170306,20170406,0
Q3f+bh2XupDnb0DxBcnywAgKdaMclYthzKI30ti+xU8=,34,30,149,149,1,20170331,20170430,0
RHdSLN+lHWv1xZt8g3NiKXcUb4+hGsvYgCfX7wtYHAY=,41,30,99,99,1,20170304,20170404,0
RWTRo0uv4AtAoNA64ip2m+rdiFYL+B/xvDkDB58pybw=,41,30,149,149,1,20151207,20170501,0
SAsi5AFokltpRfzizSF+ISFMCtMi56Yb+4XCNZTTjaM=,41,30,149,149,1,20170331,20170430,0
Sn3NOeLQ5vpBy5Tk1OtYkc7SSwVo5go3y2t/CbV2too=,34,30,149,149,1,20170331,20170430,0
TJcoF3qGP4I4HGz68/FbG8nrpJaQ6wRuCtzTSu1xRDA=,41,30,99,99,1,20170302,20170402,0
Ufoeddnwiv5NFuBZX9WLpG8Yi9Qite+CgVy9V4nBov8=,41,30,129,129,1,20170331,20170430,0
VCRgRvy+TVgUJZWQFqbbGxtGOZGpKM5DD7iH6qIWons=,41,30,99,99,1,20170324,20170424,0
VHqY6wXJJewJCh8fygJ8h4cHRyB3MIQCTOYfPNUMJ3A=,29,30,180,0,1,20170321,20170323,0
Vb6A0w8ansvhsskXP/hn4oFwtFSeLvXQLTw6H2UyIKU=,38,30,149,149,0,20161223,20170602,0
WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,20150422,20190726,0
WOMJ9R8URj6HMqRRSIkhxpomHphJ8waHiejreqWyF5M=,41,30,149,149,1,20170302,20170402,0
WUnsE/9Hjm0rKXrl5q2+zNhKf1LYaXQ8SBHEjmrrKPA=,41,30,149,149,1,20170309,20170309,1
Wpq/ofG8lxY1skRrbtTTO2vJrzU0m40CwnOnaQ2GrhE=,37,30,149,149,1,20170312,20170411,0
XPabW4z9tZF8ybu0f+pWajeyXirzN8SIfkhENJasaRQ=,29,30,180,180,0,20170325,20170524,0
YstbwsibuNithHDcRnuaJdZnRLbLWYEalD7IcDjOcNE=,41,30,99,99,1,20170331,20170430,0
Z6GxmoQgOgHRUly4Cb/CPtdRfyS+ocFc2o5MhPJ8T0A=,41,30,99,99,1,20170319,20170419,0
aLavkp5SEFVaTrsTZ61fJHhGPLm0vshMYQN/AQMvPxY=,40,30,149,149,1,20170324,20170423,0
adX1B2v6YwxsYXDSrmtVw5vqC5izcUUn5rvVGYOinZI=,36,30,180,180,1,20170307,20170406,0
bI5OC7BlQ0B16skH8Rote7GOF03sI6wW5XPUhoVS0pg=,41,30,99,99,1,20170323,20170423,0
bJWPaIq5iycirbLze9vrTL7i2Qdoq+dt9bQPUAn6jIE=,41,30,99,99,1,20170302,20170402,0
c8NZqJ9ki3QdbItnNheuywWGMLFfSvZ51AXE4Xxnohc=,41,30,149,149,1,20170315,20170415,0
cFcs5BAvf3WoTrVh1PzejGUA+JL1kqPgge7hcyplM74=,40,30,149,149,1,20170328,20170503,0
cZnyIhitDdK5iyMrak/3otn4CcvC6BFTpY4hElHgyGI=,39,30,149,149,1,20170228,20170407,0
ch+HmCvo+uWC97tNwf+OB2DfypBGfxDIIYebgnvGFys=,30,30,129,129,1,20170308,20170407,0
cy1anmRdqnt54bG3E8kimFh4QCY8qxhGEE9TB5KGc/I=,41,30,99,99,1,20170307,20170407,0
dG9nAFmcEGmBuKKp/kqw9iaWQIRs+kv+NECI4TVmVK4=,41,30,149,149,1,20170312,20170413,0
dbmYXNk5ktSHypzwrcdiUHJ9mUWWeqSrmAhPVnjhCZU=,34,30,149,149,1,20170331,20170430,0
e4EX8mE6jF02UPvJQOY9RDb05j7ljpfefXDEr83E7IA=,41,30,99,99,1,20170311,20170411,0
e81hrwhV1yftO0Gz9Z/PdCXuozmhhMmtMkwfi7ULUnc=,39,30,149,149,1,20170228,20170418,0
eVyCAgnbdIetFY3SKldYD3MkKmwhXaGkd9T4fcD5bSo=,36,30,180,180,1,20170308,20170407,0
eYHTe8/NOBWWBJhlTMk57m0j5f27q1sz3kbDtnMVCok=,41,30,99,99,1,20170321,20170421,0
ef0G/oeMWrvR7e/tm6imwfNIM+gC9Osf8P5qxka/YAE=,41,30,149,149,1,20150721,20170520,0
eiR5Lp+8AvuOaUVSSQd9kOsMtCq2qEHU744V+rSaBgc=,39,30,149,149,1,20170228,20170422,0
f0g3ggaVt7ZQIit16JFt4eK0HbsuVKe9vIFULlWCdWU=,41,30,99,99,1,20170310,20170410,0
f6ArkQo7yqBJU+JMxEOFTUxZwbWm1HwAw2m6MQavIw8=,41,30,99,99,1,20170324,20170424,0
fIgTg/ji0yRgTQ5M1VEgKxFJWYerRlovZpREZKg/dHA=,41,30,149,149,1,20170318,20170418,0
gKYcygAS2eOfwasXrKBUjTGgVfbfwZu8okrmPGfdJPk=,41,30,99,99,1,20170327,20170427,0
hAgRNOxvko1a+4dYulhzB0qzdlpeN0xtcuZtRwTunlc=,36,30,180,180,1,20170312,20170411,0
hmKIet9Ikf/UIOHZyvvHEOwnDBCfJMb44uL5F0b4sA0=,41,30,99,99,1,20170331,20170430,0
hniFld4VUSLMeHrjL0jDhp1498h9rrU0r1zDwyC2sP8=,41,30,99,99,1,20170312,20170412,0
iAG3dJOwAtZhv7+BKsQBoMfGI1uY0LkppmN7U0Qt90w=,33,30,149,149,1,20170331,20170430,0
iD9yoo8LinJKPPkxBMR+osmu3Hi5Fknskn4Hq4rvDUM=,38,30,149,149,0,20170317,20170416,0
jeln9EUW7ISCwEfr4ztXsSgLBuRdy3IN/VbHMbh6Lq8=,41,30,99,99,1,20170320,20170420,0
jiurMGVxNTOWsX+6X6W2tq+rLtrXetLnLluVbriat4c=,41,30,99,99,1,20170327,20170427,0
kmInXqucMO0or8kCvtfy1UZS2VUWfFTP7suTEiyZ4cU=,36,30,180,180,1,20170328,20170427,0
l5wDru691VAoJGjemXyb4iDDP+oNvKZlcES+QtyDFz0=,41,30,99,99,1,20170325,20170425,0
lQVaQaDKBEdEfe7Wu1ikrKACFu9p3X6WZuwoLxbQcZs=,39,30,149,149,1,20170331,20170516,0
ljLh2znvisvflGjfkZxsmH4XczVnqZvRDtE1qdUA09g=,41,30,129,129,1,20170324,20170425,0
m/NjEMeUvPs/iO4bPTq3WwQ3ZYj6SRQxbhNSzqXt0ms=,41,30,99,99,1,20170304,20170404,0
mY10TGi9YZsh9L1+Lt6noMIld4qsC3RQfa5u/FZbkUA=,41,30,99,99,1,20170327,20170427,0
mkRb+BPGHEF7kCNyzJx0Jh2rbF/9QOig6CN4BZc1z9o=,41,30,99,99,1,20170331,20170503,0
nkLZfgdrMSWsEeX73rOPXo9/e7R2eAQL3OOJgoR0D1o=,41,30,149,149,1,20170331,20170430,0
rTcCgLkLL/IC6VkogBloK6wUSKCXJiYJeKxEofZch6A=,41,30,100,100,1,20170325,20170425,0
ryHgDkAL0y7+px/SfWpQf1JdoyCfmxR2zW4ussTsdsI=,39,30,149,149,1,20170331,20170508,0
s62/kaOSlNs1BtF8VeaWlEiyZZISNPjMhBYA9IeGCfA=,39,30,149,149,1,20170228,20170429,0
tt6tkcdrtEzMGF3I95ZTUAjEPauT4RQW23InDTWeqzg=,39,30,149,149,1,20170331,20170529,0
u8lgeCEkvX3avtWAkEJodFSTV8tZ1vxtLqSTzBZbZdM=,39,30,149,149,1,20170331,20170524,0
ul+nLpE6uXRk78qoFw/yxk04tIqCXeZRJv2QmxFaoPA=,41,30,149,149,1,20151005,20190326,0
vfFom9hiyi3Ay5cT3g9TO0JjsRNaHOkT+Q5vEUljVao=,33,30,149,149,1,20170331,20170430,0
vkInvaV8q0oiGnnQIuzN99cC7t2ISfYogZJDOSyNhvE=,38,30,149,149,0,20170320,20170419,0
vzRNYMg47ENcHRnMvcb0cNiXG2KZdtWiN28ophDfgOA=,41,30,149,149,1,20151105,20171103,0
wO2UCAJUbBLl6R2Gzk5HfibV47yiQCEIW+pzAx+fH30=,41,30,99,99,1,20170306,20170406,0
wrgWCflwLo0WIZSFBy0MxPyGRGB0HFkQIjiUfiN4bb4=,41,30,99,99,1,20170331,20170430,0
x4AbZj9HMGYSa79cmtOLKBJewpiItV8QnHVw7/45Y5o=,38,30,149,149,0,20170312,20170411,0
zSefJgHedww5P+83m2fn4BAseYHh2fy0xounIWkuWDA=,41,30,99,99,1,20170319,20170419,0
zfeF7e/TFLhV6a53T4NfjQWzxqyCAhEFvThuIs0VZ5U=,41,30,99,99,1,20170317,20170418,0
zvFpWzfnRSdLiVZt4M1sGnmb8FgizrzCFemP6BleYOo=,39,30,149,149,1,20170228,20170406,0
+40AbtgttyyrM+LwjLROnbjPROq1dtIcIKRf7hIRAvE=,29,30,180,180,1,20170328,20170428,0
/Lye3NMxrtr3/c1ohwTZ+m6DiB/i+Cfddf6lZtHlHVg=,38,30,149,149,0,20170314,20170413,0
0RfCl5/X3BlvqxfbU5LVU8gceFKNBbDovKGJR/m2X+g=,41,30,100,100,1,20170326,20170426,0
0Rl0ScyOUHKxHgHxGXNUkKS4Lf6dqrtagOYnVphO+L0=,36,30,180,180,1,20170304,20170403,0
0Uc5qr4Sb6mtj+ffGB8xCDEFpncuZwqcHQo1heXin2s=,41,30,149,149,1,20151011,20170612,0
0WZ4wKwOEGWljuqbIFWZBwoGOwVDjBDstG+AW440MiE=,41,30,99,99,1,20170331,20170430,0
1CCVSwNTCsNqX/cvoZkPzn49A6eqOzaUbhsl6Pnsspo=,41,30,149,149,1,20170223,20170425,1
2/9UWVQKxNHEDOSP2EsdE9Buh7xuX1qfgCk/gCTohu8=,31,30,149,149,1,20170331,20170430,0
2cDiUMOa/zF9TmVgvi8RaNs6ZCKzYkXX7Mitezeilpw=,41,30,99,99,1,20170327,20170427,0
3stvE4pLpJ9jywlaXgMd6NicZhQiJmO3IflgxMHha0I=,40,30,149,149,1,20170319,20170418,0
47Wz3vPSK6QXH0QIJ01x4mGw909jiuagN6fSaQLTEew=,41,30,149,149,1,20170306,20170406,0
4y0Vw5gF3uAQ3RYQC9oDd/wQ0k4Kh5STj4mBbUht8Ug=,39,30,149,149,1,20170331,20170512,0
5/i/2hOyrGRER6BoV9OYUD0lFN+OCeTRjEiljwVqocw=,41,30,129,129,1,20170323,20170424,0
5xdqk0Klzut1LGjnQQr+WQTKDepvtZ8ml+Fu3iPVl6k=,39,30,149,149,1,20170331,20170525,0
6YcjNPY39+siFKObzvGiL4dB8j9eN8IcRFEFrYmfC6o=,38,30,149,149,0,20170306,20170407,0
7vwWHB3f5e5aSTzKJpAIpL8wpSnQkgGHr+4s12rNNJg=,41,30,99,99,1,20170326,20170426,0
8Jret8YoDNNvk7MhpUab28L+nErCYw7DGWfsg+ANh4w=,41,30,99,99,1,20170311,20170411,0
9t6hoDHx5pCHD9O/3T6rxTUM1aA89cAlHHCcLQMynjo=,41,30,149,149,1,20170316,20170416,0
AjXV6wcmsleAshl+ApWna31/V7tIZOcywAtsuhlbhYQ=,37,30,149,149,1,20170303,20170402,0
C/nlp6h7ibQa0ppFont3tDwT3+zKui/jwaV+Cj5/LG0=,36,30,180,180,0,20170313,20170412,0
C87ZEBhGbGMUbFT/ssdrqb1xhSzujf8JyAwLn3aLero=,41,30,99,99,1,20170323,20170423,0
CLLXssZlXksLzzC/8f3sdyweqsGVqRMV1awKuYmVM9g=,41,30,149,149,1,20170331,20170430,0
Crkrh3D+9uF1f68O2zbiMdTvCxz87tCK30a1VTqee6w=,41,30,149,149,1,20170325,20170425,0
DPxJxiNoJhW84c42Tg6rGR4h0lRUAL0tQiuQuXKwI74=,41,30,99,99,1,20170308,20170408,0
E0ofz4kSXWgKDep4mG/Z0+CVh8UIBnwqVh8KcxGZtvw=,41,30,99,99,1,20170311,20170412,0
EdXOFLBCYkv513yJRUUvBM/uaY0JWnJrZHoa6lFHDUg=,39,30,149,149,1,20170228,20170417,0
EfRXQzztYMtPC+fIvH0f0jvTXHsNvgqH5PmFrLhK9Kg=,41,30,99,99,1,20170314,20170414,0
Ej9uRP35G18Gs8os09eKQCnAwPY03ISRwQDBYHtGG8s=,40,30,149,149,1,20170301,20170406,0
Ejzb1Xu64AZRbdytYwYOHFr6yM5y2QFiqk0Bx5+o62w=,41,30,99,99,1,20170325,20170425,0
FQMaUOO9GQ7Vtjk3PoEqipxAxDux6+XiPXH1la3XxVc=,36,30,180,180,0,20170317,20170416,0
FU56pho+pXwn+k2j9h9vtI9t7QDuNPUxkTxyCPTx9dA=,36,30,180,180,0,20170305,20170404,0
G0w+tZrAOLeEw19Jjl3RVuZ/NJDvgqfu6rCzaPsfFm8=,39,30,149,149,1,20170228,20170414,0
GV69m3b/zvTcGlyy2JBI0gMgYC3W/JB6EAZDgrXYtnM=,41,30,149,149,1,20150826,20170826,0
HB+k9U5lkWKcKJO7E/n/D/HpMj8eP81V3CGbWgTC8bk=,36,30,180,180,1,20170327,20170503,0
HTOZpgzdbvWCKPzQ/irTE95F19RG05ikMBYYUU9rg3A=,41,30,99,99,1,20170204,20170403,0
HYbXvu1KY6e8uMwU+pS80NzeclbOIYA488LhGQ4s+ao=,39,30,149,149,1,20170228,20170422,0
I2dfNurBHI+JqAX9//QuIUVpAQ2k1EfgfGr6q72sYs0=,41,30,99,99,1,20170317,20170417,0
IW8C8Ru0jH56v0rMD0pb5iJUmF9qc4QOyth4RxqJHJs=,38,30,149,149,0,20170330,20170429,0
IbBD3UG1WXSCLGnvixg5Ke6nl7mabNgpGByco1D1NGU=,41,30,99,99,1,20170321,20170421,0
JlpRCyWmURq2Bx3vmMEAvTZVpyino7VwMdZxl+VHj2M=,41,30,99,99,1,20170323,20170423,0
JvSebNlZIPtT9MZvEGj872ikRXFdWCFUoVFATZT52aA=,41,30,99,99,1,20170303,20170403,0
KWgaeXoUDt9N9DGEOysrmqHlq7W8bppfO20iRKVQLys=,41,30,99,99,1,20170311,20170411,0
LUc8gyg1aUhCFI8ngiJHlxGZecXEhCOXwvKowsudbuM=,32,410,1788,1788,0,20170306,20180420,0
MfdYuc45KQTWLXSZHH8Pq6VX/iubIeytdN1lMkF2lpc=,41,30,149,149,1,20161026,20170614,0
NNNLuec+Yz4We5Eqtt9cBu2NYsFxmdDBSOI5S8Zwtu8=,38,30,149,149,0,20170310,20170409,0
NbTvW6YdQJ/YCKZ06cUARcvP1E+dKqzs33bgb8+FTWM=,41,30,99,99,1,20170326,20170427,0
ODBQ+3/lRh/V5YJmgKsDmoCafYQNO0B4zk0XU/if954=,39,30,149,149,1,20170331,20170520,0
OQD+e583p4p+w4wTtlNyUW4QWLHsxi6xSs+chYxCQbs=,41,30,149,149,1,20170228,20170402,0
OcQndSeO8m48MMlGhXN/21IfhxSIiVKAKfMUwZ2mjIU=,41,30,99,99,1,20170331,20170430,0
PufxTZsmCXMdAFSvh0XJGnWhoMEoK632+njtFFFtbCk=,34,30,149,149,1,20170331,20170430,0
QAcygbgUnCbHZ6s/D/XVXxbVQHYN+weoCB0txv9rjvE=,33,30,149,149,1,20170331,20170430,0
QFinOE7e6tsl4XoM24gprteXg0odsVba+vWp8DBYJlw=,41,30,99,99,1,20170313,20170424,0
QicO6dMwfKSE8ohG8UlwesmyjBCX2TGNlGz5MG1iUPs=,41,30,149,149,1,20170322,20170422,0
QnDUheUEy//SLbixu98QA/R18MythyJE5eDDSozH1ew=,41,30,99,99,1,20170314,20170414,0
R8UnbzMSrhyI0Xk2FMUxgENSjGR/lNcl39MQbDeHU2Y=,41,30,99,99,1,20170331,20170430,0
S2hNbrtAn+BOFNVXzsTgoWUFHZxc5O9Su2T9N4oDH84=,41,30,149,149,1,20170312,20170412,0
SqPC9Qc0iTqXPRo3PK/aid6DiHc+mV+Yy4DMBWSfA4Y=,41,30,129,129,1,20170317,20170417,0
Su/3Zqyn/vKVnazn9jNfUXdg5DgRRREkGgcRpYNc+Ow=,41,30,99,99,1,20170312,20170412,0
SuzwTnNEIliLnptKIW7cMNM8unxD6Glqdg4nE+cuw1g=,41,30,99,99,1,20170325,20170425,0
TRTLeqIakDjx6MVzcINNWjFjGL/3+yODk4SoRrxDi44=,41,30,99,99,1,20170331,20170430,0
