,msno,is_churn,city,bd,gender,registered_via,registration_init_time
11170,evMudodLWxeCGZJvBpCjs304rRxMnRZE4zryqOErack=,0,1,0,,7,2017-02-17
11171,klgH4w4eFjG5TF0pKeKRmYR6NsGWZFzg+hrErqZe5KE=,0,1,0,,7,2013-11-22
11172,yHvxsMMuRq+K25NTxX+q7v9uk1jmE2YGZVT9Ul5Jjss=,1,13,23,male,3,2012-10-26
11173,/LNMTuYvbqSC1BqkNZCZhF2qmIpOg2qbuPw0E2bNvic=,0,5,24,male,3,2012-12-02
11174,XkAlHTAuGPdir5+5/XjmlRrwVaZ+xPXw5nFg+HrlSMc=,0,1,0,,7,2015-07-23
11175,WalEIy2K5WsbLnOVyQGMH+vN2a6sLwsgS3zyBSkuMH4=,0,4,0,,3,2013-11-10
11176,ieXP9hB9lNF3lTIZqhjL/uKKQX2KKvdU1vywy0uRIKg=,0,17,26,female,9,2014-11-11
11177,3OkdhJjy1MwOHfSvPx/b/cCwoAzxEcJmDhqSOLpY39g=,1,1,0,,7,2015-04-21
11178,VPZYZw4VRI2ta1uAcgriyasoXfPz63R6zzgniTn9iW0=,0,4,112,male,3,2016-05-30
11179,9KGECiDW2eI0ZT+FY+JUUXe9C+HWb0dX1jnO6Na9cGk=,0,1,0,,7,2010-10-18
11180,0HLjdoP/lN4kl1C03VfzTTMQpZ3oNxVEYDZ0WltkZxA=,0,1,0,,7,2015-10-18
11181,qxXk8/LNfxg0JCEL282P79PueTbqCddGCgvyb4eYsMY=,0,20,30,male,9,2004-07-18
11182,Ekg8uxnL+L2YjNbHIE5pqQWzN4TMqlFdkYlECNPnFRg=,0,1,0,,7,2013-06-07
11183,uy04OGCIDhC7X/HlB/Q3G9zWqkizy7/93CKSi4gYerc=,1,5,0,,9,2011-06-23
11184,Sbp8fSwK4qCauVlM6Hao6hGHQmoVon5hlRfwbam8apE=,0,1,0,,9,2015-08-10
11185,dRiO0eLYDXk/ZDhuAc6fn11X9veWn7PF6VcQEE8u7iE=,1,1,0,,7,2011-02-11
11186,+rsdMlZe864z2QknksJfVGYSNmz43il8sLM7sl/qfWY=,0,1,0,,7,2014-06-16
11187,SPps0HVllvNeUb6ipThiBTx6S2kwoGyEgfjCPzyOqeA=,0,1,22,,4,2017-02-02
11188,wbRLB9Wf4UaRwDb6HMFWhFEV0gf5kss/DGbLFLVk+pQ=,0,13,20,female,4,2016-04-15
11189,baNPcCM8UBZRLyJjNVBqBEKx1+UKoJiuzWMRV863Di4=,0,15,27,female,9,2007-06-09
11190,5AGjMjgLHvbHYmeHYKLIzcnjt+FrJex0tfkeBJ+/JXI=,1,13,27,male,3,2015-08-08
11191,WVQmv7fuAlR7Km0u6KUbLmtgip3JSVJLWP8T7eDDSWs=,0,1,0,,7,2016-06-18
11192,YT0EDc0rDJrs/3AjsmcA/F9HjqgoO7I+F5M1pQlHOAg=,0,18,22,female,9,2008-10-20
11193,gqXaZV2D1Ord6FMgIbKxDoCQcDzcuo970IRdnXhpwjI=,0,1,0,,7,2012-01-20
11194,hZE+Cm33hw99hOb+rOzbDQ4uWuyLmrkKDH5ouwiVJ70=,0,1,0,,7,2015-12-08
11195,soYec9DFdaMj0yKsoiXQyh1oriMqcIg+Tm0eXN9drJ0=,0,1,0,,7,2015-09-25
11196,8ZWx2oNdO18r0Fto4zQ5+xmui/fOk7jpJCk/2r5Lux8=,1,5,24,male,7,2015-03-18
11197,9NzAKBu8LDXRYtDXdg7sOgPS8nFms1roqkpkrVVoNfQ=,0,1,0,,7,2012-07-21
11198,r1Bp1UmX2CB5yulOcmrl+Fsyvjh0ZGWgNQ/yYjPsPiA=,0,1,0,,7,2015-08-30
11199,4zpAe6/hExWLaz/JElLQguPjj3nQBtP66gHqkIFB/QI=,0,15,18,male,3,2015-08-26
11200,+0TrrkwlZUPfZsRPEqTf/+W/vhQsJJM+khV0FIckWw4=,0,15,40,male,9,2008-10-25
11201,Mr7HHYm1cN1aqj+42j4/AIUCMwBaqel8OD3k401ic2c=,0,1,0,,3,2013-09-13
11202,YVIBXsvcjAviXtfMNJAdoZt9eb/VfqmfhqX9imq06ZY=,1,5,20,male,4,2015-11-14
11203,AhuJVEPO7OIyKn8FVedDfRjVYzVSXQYc/QUdJ5Ttbps=,0,1,0,,7,2016-01-13
11204,v8JiBQC+DXeWziUkfArbwEO53Fjsic3RSMdw61gGY58=,0,1,0,,7,2015-11-29
11205,pHgdKrWHikvZm/jovu/mOFkCQeYdAufGQx7wISquK4I=,0,1,0,,7,2015-10-07
11206,ZTwooqHunGU4HPF3fSiNrIydDoXy/pYdsmurW+Y8wLM=,0,1,0,,7,2016-03-09
11207,g7LEOKEEhOEXeh5YbblXm0G3Mt1QGHqhYgDzqNwZ9/s=,0,3,42,female,9,2017-01-02
11208,Q423GUMFKlQq+/svGvpyDH6X//SpU08833MXiD46BlQ=,0,1,0,,7,2015-11-01
11209,EaInK4r1NE0qO++4nINjdbTLfbAdeRrBM68Mbt3qcVk=,0,5,40,female,9,2008-01-17
11210,GawT5iuy6RxQcgPvAezcC4WvVetLmokRfBfcQ56GGBE=,1,17,27,male,9,2016-10-06
11211,n7bFxU2AIz1wgYxv55fOZ06SL2rpehaIMQr1XkTX91w=,0,1,0,,7,2015-10-15
11212,36QDhESzvAuJf8M60p1iw+enk3KQCHidLls64/Y1sBo=,0,1,0,,7,2016-01-15
11213,wiuZEMWwlGCz6R4sO8wIS27y2l/CJOWcqozVAiCD9To=,0,14,25,female,4,2017-02-03
11214,LWjfBoNtnDzg+dzICWSL0YgkayZlQuCs6DJsXM+axCw=,0,15,22,male,3,2012-07-04
11215,LKQcnXHT1rkcKjXA1Y+2UxQzW0U0ZF4lV0DVWYnHvqo=,0,5,30,male,4,2015-12-28
11216,8vZFXUixgHH9FS5n2wZBltU+MwY8yixb+bEIhjkaBvQ=,0,4,53,female,9,2010-04-27
11217,E8pcTP99OO9uvGHYDwS1hqKbeW+OlYWYnF8I0NveM7U=,0,13,41,male,9,2011-03-31
11218,7WtaM5WOpJeDgILysfDXDhEXgrKalXPEVf0u5LecQyE=,0,1,0,,7,2013-11-23
11219,8rddI16bfA5vFjn1BeumVgFy9dLzR1OSp/EV2/shZkk=,0,1,0,,7,2016-02-20
11220,/k+XDQus8abwz96Cj5s92UGBIs3JN7o4nkq2wavveRI=,0,1,0,,7,2015-11-07
11221,a1zj1rA4yHjLyi6lP+XXRMVg9jeMLIi5aAxwxsOiOD8=,0,1,0,,7,2016-12-20
11222,uRifWp79QdO+LzDTN2NXVwn85uw4xRngfeBa1MEbAZs=,0,13,23,male,7,2016-02-10
11223,6rjXSmiPB4a/zvj4TqtVYUR2AR2qd2Hh4FIWWegQVeI=,0,1,0,,7,2015-12-10
11224,RgHqpLbfjCgdttcON3atCmAfuN/lOztIsQxYIJUBe8c=,0,1,0,,3,2012-12-24
11225,ytY90EHZXZOavvKrQRDcDqNmiwAbDnmmoRgLFgnEa4E=,0,1,0,,7,2015-10-04
11226,Emzk38ZXpuVndoF6ph3w86jcwhOOmoqi1Mo5hnO1lJA=,0,1,0,,7,2016-11-27
11227,rSZslePHE8qRMdV4GShqvEkjNnS93DSAjbisj6iH+38=,0,5,20,female,3,2013-12-30
11228,vv6DNi/LW8vmSoIHPR3r4MHd/nVthtSs1gqFv/7zoZw=,0,22,25,,9,2010-09-06
11229,lCPkwGSdfBrrjs1XzM/rZgdKVjMRp+KhVAKAGj35tEQ=,0,1,0,,7,2015-11-04
11230,diCeCWaDXKHozuuJhy6LfNenx0rex0nnijL9V5HnduI=,0,4,29,male,7,2011-12-22
11231,U99Gcdrxnd8Z9I+qKs4oFquex8fuqMXbxZne9LdjxeE=,0,5,27,male,7,2016-08-23
11232,vvjemt7EpyKGqQrXyBOknJiBchgZnrbxcT9DKb2GxPk=,0,1,0,,7,2016-08-28
11233,A126xfTWyhHtN4soBgufb87pn2/Ag34mXgNAvykTxI8=,0,15,36,male,9,2008-05-03
11234,Bany2DZUOMZudtvp64VflXnlY8rnRwtIRxbLsI10a9Y=,0,1,0,,7,2013-06-23
11235,aGuX2yFv9erXtpvBNuYwjBEJy79gmChzjcTgrij2WDk=,0,14,25,female,9,2011-08-25
11236,Z2UEaUZvSpm9KzeS2uHKurGg7b7A4rTEWr+/WlEOXwg=,0,1,0,,4,2016-09-29
11237,z+wZw+ncpiJ4/tdRA9BQkxYJAZgI0TuXwtxgBgtdheo=,0,1,0,,4,2016-02-05
11238,mIeyv/g5HtrwIzOTz3gHkOcFJNQEYRivlz0mgaT1I5g=,0,1,0,,7,2016-03-24
11239,fxFRDdO4Ktezn8oL4KwF20PKhXGfvQU0RQbXAxO1/Nk=,0,1,0,,7,2016-08-06
11240,kV6+9A73wVByIOVAyRodr36BZ85DQSckbHndJDLcIso=,0,1,0,,7,2013-08-12
11241,57Dn51ShO38LjDh9m7u/4OELTcjKxxMbkCKgpyzm/ZU=,0,15,35,male,7,2013-07-03
11242,/DhrT3eKVD0OsWME4lytUf3wNwSJabDLIfYwmGcbm7Q=,0,1,0,,7,2016-07-17
11243,zTqHjRyj7yqD9R2mRlEU9GLFKa9eohoZOfL3gR7TnwU=,0,1,0,,7,2015-10-10
11244,2uuM0CRXzwzgtizQNHgKx+SvPlGe1L1B7BaXKbUYCW4=,0,13,40,female,9,2007-05-26
11245,hDkIX0WmYr6CGJusOwsv2y71pHaG7e8EppRVqmvQ7OY=,0,1,0,,7,2015-07-18
11246,nJLT76OC3io2WCNFhhIh1w+c8cfmJpdeqEBNpSR981U=,0,15,55,male,9,2007-06-05
11247,A8o0bQ6F0pIRZbN0rOxU3KUUBK2pQ5yOlO/RjTu7MEI=,0,1,0,,7,2016-03-20
11248,McAeIBsvBw8NFAXSHQ3z7w9Gyx58vUklES0NZMCVcwM=,0,1,0,,7,2015-05-05
11249,41HhKUMw8qeB2cMP0g3jfwLO+s75hnynAAFpgGVN5Is=,0,22,27,female,9,2005-11-08
11250,l11nepNwRbkmP/94qEM72gLVfqoNP0+3a3I6bNW8wWM=,0,1,0,,7,2016-03-13
11251,WDXn2ivtCSw69XyWKNUOAngFFNPkLqcN9gkgH2R0KfU=,0,1,0,,7,2011-02-11
11252,063d/r/qG+yQAc4jQ9AhCg+q6Gh+ALAyq+oJPPq2JWM=,0,1,0,,7,2016-09-17
11253,lem4kd+dRm5CmNXcdKUaBPnUfhZlnKDe+7B0ApMMBf0=,0,1,0,,3,2014-05-14
11254,kebkQTaix6kMm+SnBuLzAHMGdjKfnIbfJYlh/O6tuBg=,0,1,0,,7,2015-12-26
11255,KbEqhaaKgh/GuMkWnN3tXQQxJ5uYLaP0sam396BpVWs=,1,1,0,,7,2010-09-18
11256,mRHmU0iH2imlTrdNgZKNkkLE42N8gZ8uVVAGuGZYF7E=,0,1,0,,7,2011-12-30
11257,CvXPpOzyzpC9dHt+fQfilJayrpdJQvNKm1ukI2YmzMI=,0,4,39,male,7,2016-10-28
11258,LlOyYYAfLYRtq+fj5H1sByvbR1sl6S5mtp3FgKQATO8=,0,5,30,female,9,2013-02-09
11259,bD92rUxsnazOeJGjBcgQ4PI2ony2e+SNqX3+HICZQKc=,0,13,31,male,4,2016-08-21
11260,d4sSBIQ28dVFB7LQVX35k0OozKKJ55dY88QjEGOFdoM=,0,1,0,,7,2011-12-23
11261,RpfCjca6FytIIvX6qZ0e56cXmxJuMk44ae1YCbuCvao=,0,1,0,,7,2016-10-22
11262,BwNIhdgpmqrh8htyXxVLPx42r5EegbH28UNSex/nmYY=,0,5,33,female,9,2004-10-11
11263,/j6thU8fVaIJJ2XVn/ufeKnXqavv+kGvhUBa034KnSI=,0,5,26,female,7,2011-06-06
11264,Wj7cXagK3BsC+h+QpZQX6Sf3EYR+UnuwZZmWBdS424c=,0,1,0,,7,2015-09-03
11265,S718p8jzUJU3+/GVY0hE09m8saOYaE8QQlbNqq1OgRU=,0,1,0,,7,2015-10-28
11266,wbHugxUKnx+zeX771UV7dyNzrg/18bxrZ13DLzXEQhc=,0,3,0,male,3,2014-08-27
11267,uy0xDfQCQEp9x+Oj3BuyIA9EFdVLhKkly91RrTpkA5A=,0,1,0,,7,2016-01-30
11268,YtFQHO5r4wBqpf+IXP1qEU6z5bUJ165wF/0Zgxsofpg=,0,15,24,female,3,2014-08-19
11269,y926Z/MVxlx2s/t03zd3R+wcKPeA0x+b6Mr/XOcxcR0=,0,1,0,,7,2014-05-14
11270,0qVDwhNTEpy01i5vWgn4xdUsIENm2CQAU0mu/b/Wqu4=,0,1,0,,7,2016-07-28
11271,mWtdYbpoIWrsFKmJN61ohU7SzLTEg5BTTnXoXSRo/Dw=,0,1,0,,7,2012-04-13
11272,Eu6+EDi5o2bAgqry8GP1MCdK5IE6WU03+AUl3dYBw6g=,0,1,0,,7,2015-10-26
11273,Bhx8DgHuIL0PU5db0sQcwpIdA6fZt44uoN3R9oNqlTc=,0,15,24,male,3,2014-08-19
11274,qEV4/vbH4f8plzKmNy4VOL5IGhV3G0iCjwM/mzhWC8I=,1,13,43,male,9,2010-01-10
11275,+U0ocqcOUjwmkA3siDTM6A0cDhiqxVYBpbk00A+2/Uo=,0,1,0,,7,2017-02-02
11276,t5G7vudWDAyUnwCzQfdWaSX4zArOEcpRGdSfKxOGz1k=,0,1,0,,7,2016-03-09
11277,J67oS+Qxl5xfbJnR8/yMrewo3GcJNtMb1icTBmnTMkc=,0,15,46,female,9,2005-08-14
11278,N9ZsN5fIN8hKpnYQTg8MmmNx1/vSwh0QNvabVOvW4XE=,0,1,0,,7,2016-02-14
11279,1I60KTomCFhUpWIRDU1RniZW+pgGp9SGvEQePEmK6r8=,0,6,19,female,3,2015-01-25
11280,8CbqX4c/kkBcIiJW5sl9a0mKmSG95mVFxpwsP/ST9Lg=,0,1,0,,7,2015-10-28
11281,VRcBBjmsCgp9LC5TlCB8xSTR9ESwj0X7KoiWgyT9Lb4=,0,22,53,male,9,2010-07-06
11282,AuDMph1L3trr78kRyQhZJlP9IR43zwhh6FJldKp4VYo=,0,1,0,,7,2015-10-09
11283,Dvrpvr22PbMVP4fcNFT3Nh6/wcPFP1h9t3BsCFqvLJo=,0,1,0,,7,2015-07-27
11284,Wgr1DmtX6YMz8Ggsv2KKV0ukCN6LylsijEVarZqJgRU=,0,3,19,male,4,2016-06-29
11285,GHlUEV50PcToLR9CUP+ayHT8f3f7ojyB6XqjhTRNKBI=,0,7,21,female,9,2014-08-06
11286,SpWIuXwkXHMGOB3azhCKcoG0gODun5iYtelhcI0TqCE=,0,1,0,,7,2015-08-28
11287,gWw7QTsK714PaKtxn78KqhEQYlQyN0upX1wktOC3mUw=,0,22,23,male,9,2016-02-13
11288,/ScQqblb1NxfMgNmJAmjqhbA7UR8ZU9AsYCARdrOjzc=,0,13,52,female,9,2008-03-27
11289,YekTzh29+ZCjhW+PoGBrPP0IWVvm1Y70Nk0voKp++EY=,0,13,0,,3,2013-06-29
11290,+O9tiIxiB0vMWFejpgj17djER/2rETUR2plr5L8rxac=,0,14,16,female,3,2012-05-11
11291,ipxXhaAs0E4n+yLefqC/OKjeVJ9jVaYVxkebFYWNykE=,0,1,0,,7,2015-09-23
11292,CZsmlUBY5EXznfx+rFEm69zVQeVYRqFcxIdU6mrYNpc=,0,1,0,,7,2014-01-15
11293,BcbLzZozO92a6fTxmRWtksr88x0rx7xGDy8GOyM7cwU=,0,1,0,,7,2014-09-20
11294,lKzxa46Q8iEDaiYv3K2DZojTBB3lbhMASKYu/zUyeRk=,0,1,0,,7,2016-09-26
11295,Pf6dZDNbP5pQUz2p4nSl040t8AXFxaH0+t0B/RTn5lA=,0,15,27,male,3,2014-11-05
11296,YWYx7ZErwKuK9SmoyGsLCPRHodsrmlAS203h9kYmT2Q=,0,1,0,,7,2013-04-08
11297,rL8n8jcp+w2EsuJegY5luRYbfqDgmzz0X5iER89g2XA=,0,4,27,female,7,2013-08-02
11298,f+zYFS0Sqw671IWPVVx2tj8sYbOJpXxrEHyHbaJl1+w=,0,1,0,,7,2015-09-08
11299,R9mDj3aN8mwjDrutuSxkdYtCz4HUv/SKLuNm4XLBvVI=,0,1,0,,7,2016-03-06
11300,tKw/jl59YdJ4qxE2twQHO5ioLegEL5kZe6Iht66DxxU=,0,1,0,,4,2016-11-30
11301,L7/MT4VyXDuewO/d8K/oYebIfOBobDhpwHxyOUVPjfw=,0,1,0,,7,2012-04-15
11302,e1MG9HwTLNtgu1t+2WxT8poPl+rj5ryotP5bAW63Te4=,0,13,35,female,3,2013-02-11
11303,uUy+a1UOOYZyrrr45f3GfGkZnmLFyVlraeGa0FVcvVQ=,0,1,18,female,3,2016-08-19
11304,+mkQN6H6EK98NGVyYg3LJs9cKBWOtmlfjhWrJew4j1o=,0,1,0,,9,2014-09-23
11305,RC0gPa2SZomdV3w6HN6sh05QNoi7k2w5Yr/3UUvSfsE=,0,6,45,female,9,2005-03-19
11306,ijce0bKg8SBBiaZxbAK+kHj8+2u/PlxvwxC1Cj+GVtY=,0,22,23,female,3,2012-01-19
11307,Qx+YO4CueWsOp79LcjF/zR+x1qSR+BbAT9d/IKRVZeQ=,0,15,23,female,7,2016-03-19
11308,fB81y1LXndhV+kBWmTcESsC8eKIL00V6rJcQe3wws+U=,0,15,28,male,3,2014-10-09
11309,MyqD83uscI2ayA1OZCgD/u3VZvs04RB9zykP4yQHjTA=,0,1,0,,7,2015-12-11
11310,YOT8aGs0BcoKZzWpIN19yHk4SH6rds34T7e40wRXpLc=,0,1,0,,7,2015-07-08
11311,cZBPZAarIkTBAsE6BqfRRQdRl7PSJwk4PtxllfcvvJE=,1,13,26,female,9,2008-02-26
11312,ByxRKe8KqWWH/yBxymHJ43Fo9Sl7cGQeb4y1QxPdgjY=,0,1,0,,7,2016-12-01
11313,7PQmKX0y3la1tME5DVbXgfeJXoktsnEvv9SRxtJAazM=,0,17,23,female,3,2014-11-06
11314,x8SFQggB7u9hXfKCc3Y5s0JXTctni8y2Yaj+6Posqjc=,0,15,34,male,9,2009-04-02
11315,D7UZQMYLEIM9MTnEbhWscHp9HAkBNHeacvJDn1a6EYE=,0,15,22,female,3,2014-08-06
11316,zq09V6dfAIxmUgovIo4Lr+4McXCecHOla5qOhDUqxdM=,0,1,0,,7,2016-10-31
11317,fHJJ8Dwovq2nr/zg03ZWLXcdEmQw84hCk0pPHz822H0=,0,1,0,,7,2010-07-10
11318,0zZormIYzk5/YKeKG/HajzKE0VFdfjQJZH4yynXSM40=,0,1,0,,7,2011-01-24
11319,ilq48k3hcAbsNfKbBGt52xdf+n885uakBqmOTyTuZus=,0,14,53,male,9,2005-04-14
11320,n11M8hrfesekosa7VIVdL6d9hDoLdQ8mtaU0Ix/Dfdc=,0,1,0,,7,2016-03-28
11321,telM3FFqh8WuAFRdnmGr023QL9qKKASiyeDyXmvyXRk=,0,13,22,male,7,2013-11-25
11322,vyny9unP3FKRrE898BaoMiSldylaQru6c/RaWNo2IQ8=,0,13,30,female,9,2004-04-05
11323,cwSXBOQCzuS2eeDTZPrhRxhNvsBP6Q2hiqWijnZt/+Q=,0,1,0,,7,2016-10-26
11324,Ayx/+dR8ge1bEXhT28zE6226/I7EkPqjPFza/3fhPiw=,0,1,0,,7,2014-08-14
11325,Wum/1UOq6nz6YftxgO4jMOH3tRc8tXJqa2ikvf82KOo=,0,1,0,,7,2010-11-16
11326,qMtbcjjPgcKfBAY/D5UoqujbTMA9JAK6cpDDhaNStZc=,0,5,0,,7,2014-01-02
11327,3AglU8RkDb7I0aKH+Su/FFhxz8I93AgBAEDI+sHQSBE=,0,17,25,female,9,2006-07-06
11328,AbMqOtbPqVv+ZRUZCkjMgZ8EE7UX9+2dZV0JO9mOdxY=,1,1,0,,7,2010-08-11
11329,eqMxiWXe8fWeN8jBzNoZPKsD1XqrecF9mZCDqrI4ZxE=,0,4,30,male,9,2007-02-08
11330,DVyjePlHivHRVWWKryVL1yMRImV4TfrllrPig9dDN48=,0,6,53,female,4,2016-09-04
11331,dQoiCWAICTzOFNvEkWSemhKtCHudxN3T09KTv/ChwLM=,0,1,0,,7,2013-11-29
11332,U5AlbfAkNk7Nc1lpQVo3Rp23I1yxFnB+zfEihHAV5uo=,0,1,0,,4,2016-04-12
11333,0LSaTWqvpv8a2OoTgQGa9DFHyMpHTMqRtUCdO3rEmlM=,0,1,0,,7,2011-10-04
11334,NFQIFC7qlEyGqMfBdXqqFabNl/7ee+7+jnWdGBhxi0U=,0,1,0,,7,2014-04-26
11335,2ebldKaXnQmW7ACz4cUgSui4C979lt9s3nyqruWAbH4=,0,1,0,,7,2017-02-19
11336,LzXtI4xHf0bnhr9PCUXslKg8R06iUgDeA1p0G8A9EHQ=,0,1,0,,7,2016-04-28
11337,3vqpSNuJ2ikK99BxeS63ogOZ/VU4iMfUvQDQh46+oag=,0,1,0,,7,2012-12-24
11338,egPuH6NIrjGfVzYgJ6nRNr417mesL5kD7fCExjGlQi4=,1,5,0,male,9,2013-01-13
11339,X4f8VrsiSkHiUUNmvEJIwVZHAnTGoTEAShrdP4S6fAE=,0,5,37,female,9,2009-04-27
11340,JlpRCyWmURq2Bx3vmMEAvTZVpyino7VwMdZxl+VHj2M=,0,1,0,,7,2016-07-24
11341,vuS/o23hMzC61Jdv7iX4N2GS8aUjZdV53mjVPsYMpcU=,0,1,0,,7,2013-12-27
11342,YYKa6vM8gIsYhYAIhrXwvyWw9NAVwBPRDL/xn6fVQc4=,0,1,0,,7,2016-03-25
11343,qNvqq6v88Jk4CYeNdmEb2lWQA0HnBDtX4mIaWnv60kQ=,0,1,0,,7,2016-01-15
11344,hvfK+rtjxcumf39qjW6cpKvv/g7DtI01MPcXMzTupQk=,0,4,33,male,3,2014-12-08
11345,BH4duEG7itSjSJIUT0mDvcq6+4QzGbww/8y/9uz4sMc=,0,13,40,female,9,2006-03-26
11346,c2rMT088SVdvTrtvCHN1r5cWIdJjUmoEfP4bwIEMpDE=,0,22,23,male,3,2014-03-05
11347,Zjmp5DzDZlLmu5jMR2jyYj+3fNlgWGIJgX4T4og7YGM=,0,1,0,,7,2016-07-16
11348,0aBepkHzlCO7OA3bCwT/FqU/j0IRAxi0p19oKGjcQXk=,0,1,0,,7,2013-10-22
11349,Py3DgBgbePcQDpYlmE3e1ePEBP/l44sDCCjqg9BR/CY=,0,15,0,,4,2016-01-10
11350,k2UCy0z9DWT9RQftVmkacE3BV4mBnimlgHU5ZDb7Nc4=,0,1,0,,7,2012-01-17
11351,I5iqEFAvg7AO/wf6d1349+Nk25nNOJfdSw/ToCkPEAA=,1,22,21,female,3,2015-08-26
11352,cMmH7WUVWvIFuizVs9Q1kA14O1kIPNN/gyhJqqYxU38=,0,1,0,,7,2015-10-15
11353,YWpYtU+2t1KDAmZu3sPP6t8aix1uNdhXa3PNxIG53XI=,0,5,25,,3,2013-12-19
11354,0bybWWWRSttXsXAO7XoNXEM0RohuwDR+SHvHO1UJ+Bc=,1,1,0,,4,2016-11-15
11355,JzKVwPgvhbrGhhORA1kNWrMn1deM5jgioRJhgVgR8nM=,0,22,23,female,7,2013-07-25
11356,wmcijYga1ak9w6OA44FUZgOUtLKuzkxyEWDba78PlWg=,0,5,35,female,7,2012-05-09
11357,V4EXulNrq+igJBGmpUxHrmJcxvBtL4Mev7U/3An0yiU=,0,1,0,,7,2016-12-23
11358,D8BTz9zyo5W5n2KuVL0SlHrPYbXzDrrpe+MpDxdzJB8=,0,1,0,,7,2011-09-01
11359,7ndu3jwlw83PmbSu3CuoTaCo0yZfGoYlMGsJKIDbwhA=,0,15,31,male,9,2014-11-04
11360,mcUZXKlLbd9woMXeftD7SwPFt4eApkLrNatAhIEYHQY=,0,4,23,female,7,2016-05-08
11361,kTW1zLwnj4K+gOIFWFAnNA19+zRKcHzkvjCKMOXD/+g=,0,1,25,male,4,2016-01-30
11362,I/UncS1uG2R0arg0kq41GN9Yep+dV/Z1h4XsR/cUuSQ=,0,4,32,female,7,2013-03-01
11363,jyJZqB3cW7feiPQC/vAym1S3axCWTMlBUklqQsqbixg=,0,20,0,male,9,2005-10-31
11364,zqkctk6aBG0FEwX3v6Wyf4ZDlDzZ2Y6sYgk7rq1R87Q=,0,11,31,female,7,2014-04-20
11365,xzhSkkZYb+mShE0ZiZDCwS/9P0Frh1cAdkxB9ig807U=,1,15,30,female,9,2007-06-26
11366,gaRauRCsE62MFMur0oGX25WxI/2o81qfxapqZQS8050=,0,1,0,,7,2017-02-20
11367,Yk83M1pOoZgnaBZO+xs0ir2y/AEDsUjC+og/vARl270=,0,5,47,male,9,2008-07-04
11368,x2ckkFQSDEcSnN0x9OmomgsdJpF2aEQf4EDcaMZ3/1s=,0,1,0,,7,2015-07-15
11369,fjqUKA1YdKPMnmu3BSqK3MEjScOAR9MemonwdXqdDBU=,0,4,25,male,7,2012-11-08
11370,zehi9KjVF7YekdY88KXTgFzhCh1m3o9RYuRSxblCGWE=,0,13,0,female,9,2005-01-13
11371,3GeJIfswh0le/h8KF6eG9r7LGqpc+dBqFjHnXRJIP2o=,0,22,32,male,9,2010-08-31
11372,RIBMYedH+pbAiDSYgQs+0U/cJKJNRvKMSg2lyYhg6+Y=,0,1,0,,7,2016-11-14
11373,RXcMf9ccohfMj6bAqHzQsNAWxMG/VfbkCTlrPbpRN/c=,0,5,42,female,9,2014-10-04
11374,QicO6dMwfKSE8ohG8UlwesmyjBCX2TGNlGz5MG1iUPs=,0,1,0,,7,2013-10-23
11375,ua2K2wulkJbM5bHd15+QEfhH4/GtSa0FUr1HGKWKTAk=,0,1,0,,4,2015-10-16
11376,VFkOoGrCl3+0ZpdWS+AhIpc1sW6mfBegVRfKhDu3zIs=,0,8,0,male,7,2013-07-10
11377,rhYi09ppAAD2JW/ydhTF2HnqYLbK1ek7hrUYW0Vfelk=,0,1,0,,4,2016-11-17
11378,Zd0zOXIT50HprC+VtBFj6/YkiCL95E3Qsojm/ViCs34=,0,1,0,,7,2015-11-07
11379,QTmeD/6loNnlddH+QSKLWcx6WtKk+DQe7HFsdIvGilg=,0,1,0,,7,2012-12-18
11380,U8lhDSdESbGvpc/mHCZpAjHwO57wbFiRVEj3ShodfGU=,0,1,0,,7,2016-02-04
11381,pY9P06Cvv1ex65zFSVv2OiGfpoZs8GWsQMfYMu1Ac/4=,0,13,44,male,9,2010-05-12
11382,cxdmPicW+z/Do8zQZaNIWfcgpF0GiNRL19oGZxYUzFo=,0,1,32,male,3,2015-05-15
11383,0zXTDycQj0XA5FFq2WHK7sNcbT8H6wdvk1aCxpICYgs=,0,1,0,,7,2012-11-10
11384,0eRknd9NvUFflB404CHr2LPP51ccY1X8Soh+O5v31Bc=,0,6,44,female,3,2015-09-13
11385,LBv+ATnopDJpD3fwmdv1DxtnS1aiQwFxwq0dyqFIkaE=,0,1,0,,7,2017-02-24
11386,GjRdzQQBt4KfzrYJytAZT3sD4Xdk473puTIhW9UU0dQ=,0,1,0,,7,2015-12-27
11387,cwIbBfNPWFFfN8kbo7XqdOx+psdln3LIAD9O3hCPxqg=,0,1,0,,7,2016-12-27
11388,cQ4kIFIwqYmTLSwoc+BL0EjAIx4451vR3HnMjwOAP+8=,1,13,0,female,4,2016-12-18
11389,3JILYrBCHgUNphiIw1MfP2u2GnLd22mssuUHOjzjxfQ=,0,1,0,,7,2012-12-04
11390,lt8sGHo8UnvIjxFgkRl5hRHvoyXwe+26Et7txclNecg=,0,15,26,female,7,2011-12-23
11391,tcEo+H7vrz2tLKOCufcrNJfmW7AbPS78xFFMMKi4wbQ=,0,1,0,,7,2016-10-07
11392,2KXFFAtemz4vqfpCNFBMke9Dv4m8UULuDt1kRPreS4g=,0,5,29,female,9,2011-11-20
11393,mK4agsJQqIAy5//JO35/Hp5x8PycxcvXxCLDKFuf+w4=,0,1,0,,7,2014-01-08
